question_id,question,attempt,answer,fact_score,retrieval_time,factchecking_time,atomic_token,checking_token
24,What position did Anand Satyanand hold in New Zealand from 2006 to 2011?,1,Anand Satyanand served as the Governor-General of New Zealand from 2006 to 2011.,0.09697196786440505,4.5,7.99,878.67,4624.0
24,"""What was Anand Satyanand's role and responsibilities as Governor-General of New Zealand from 2006 to 2011?""",2,"As Governor-General of New Zealand from 2006 to 2011, Anand Satyanand's role included serving as the Queen's representative in New Zealand and exercising the powers of the Crown on her behalf. His responsibilities encompassed granting Royal Assent to legislation, which included his first bill being the Coroners Bill, delivering New Year's Messages to highlight important issues, and participating in ceremonial occasions. He was also involved in various official functions and engagements, representing New Zealand both domestically and internationally. Additionally, he held the title of The Honourable for life, which was later advanced to The Right Honourable during his term.",1.0,3.06,27.73,3668.0,23532.0
6,What was the cause of Lawrence Patton McDonald's death?,1,"Lawrence Patton McDonald was killed when Korean Air Lines Flight 007 was shot down by Soviet interceptors on September 1, 1983.",0.22313016014842982,4.31,8.09,918.67,6372.0
6,What specific events or circumstances led to the death of Lawrence Patton McDonald?,2,"Lawrence Patton McDonald died when he was a passenger on board Korean Air Lines Flight 007, which was shot down by Soviet interceptors on September 1, 1983, after the plane entered Soviet airspace. The incident occurred near Moneron Island, and it involved Soviet fighters under the command of General Anatoly Kornukov. McDonald and all other passengers and crew on the flight were killed in this tragic event.",1.0,2.12,29.74,2788.0,22073.33
14,What position did Francis Xavier Taylor hold at the U.S. Department of Homeland Security?,1,Francis Xavier Taylor held the position of Under Secretary of Homeland Security for Intelligence and Analysis at the U.S. Department of Homeland Security.,0.09697196786440505,4.68,8.9,972.0,4630.67
14,"""What was Francis Xavier Taylor's role or title at the U.S. Department of Homeland Security during his tenure?""",2,Francis Xavier Taylor served as the Under Secretary of Homeland Security for Intelligence and Analysis at the U.S. Department of Homeland Security (DHS) during his tenure.,0.09697196786440505,2.17,7.99,976.0,4637.33
14,"""What specific position did Francis Xavier Taylor hold within the U.S. Department of Homeland Security, and what were his main responsibilities during his tenure?""",3,"Francis Xavier Taylor held the position of Under Secretary of Homeland Security for Intelligence and Analysis at the U.S. Department of Homeland Security (DHS). His main responsibilities during his tenure included providing the Secretary, DHS senior leadership, and various partners with the homeland security intelligence and information needed to keep the country safe, secure, and resilient. Additionally, he acted as a liaison between the DHS Office of Intelligence and Analysis and the U.S. Intelligence Community.",1.0,2.16,17.88,2853.33,16209.33
13,"What was Thomas Woodley ""Woody"" Abernathy's batting average during his minor league baseball career?",1,"Thomas Woodley ""Woody"" Abernathy had a batting average of .315 during his minor league baseball career.",0.09697196786440505,5.25,14.3,997.33,3881.33
13,"What was Thomas Woodley ""Woody"" Abernathy's career batting average in the minor leagues, and during which years did he play?",2,"Thomas Woodley ""Woody"" Abernathy had a career batting average of .315 in the minor leagues. He played for 13 seasons, starting in 1928 and concluding in 1940.",0.513417119032592,0.94,10.33,1861.33,9320.0
13,"""What were the specific years Thomas Woodley 'Woody' Abernathy played in the minor leagues, and what was his career batting average during that time?""",3,"Thomas Woodley ""Woody"" Abernathy played in the minor leagues from 1928 to 1940. His career batting average during that time was .315.",0.513417119032592,1.12,8.61,1832.0,7841.33
7,"How did Paul Bruce Dickinson's early experiences with bullying and self-reliance during his education influence his later career choices and performance style as the lead singer of Iron Maiden, particularly in contrast to his time with Samson?",1,"The context provided does not specifically mention Paul Bruce Dickinson's experiences with bullying or how they influenced his career choices and performance style as the lead singer of Iron Maiden, especially in contrast to his time with Samson. However, it does indicate that his early life experiences, such as constant moving and being unable to make close friends, taught him to be self-reliant. This self-reliance may have contributed to his confidence and determination to pursue a career in music, ultimately leading him to join Iron Maiden, where he felt a stronger connection compared to his time with Samson. Unfortunately, without more specific information on bullying or its direct impact, I cannot provide a detailed answer regarding that aspect.",1.0,5.73,41.85,3853.33,29029.33
31,What factors contributed to her success in the entertainment industry?,1,"Several factors contributed to Charlize Theron's success in the entertainment industry:

1. **Support and Mentorship**: After struggling in her early days in Los Angeles, Theron received crucial support from talent agent John Crosby, who cashed a cheque for her and introduced her to an acting school. Additionally, J. J. Harris, another talent agent, became her mentor and helped her find diverse roles, encouraging her to branch out and even consider producing.

2. **Early Roles and Recognition**: Theron's first non-speaking role in ""Children of the Corn III: Urban Harvest"" and her first speaking role in ""2 Days in the Valley"" garnered attention, particularly due to her performance and beauty, which helped her gain visibility in the industry.

3. **Awareness of Typecasting**: Theron was proactive in recognizing the potential for typecasting based on her looks. She expressed concerns about being pigeonholed into similar roles and sought to diversify her career, which likely contributed to her longevity in the industry.

4. **Resilience and Adaptability**: Despite facing challenges, including financial struggles and the pressure of early fame, Theron demonstrated resilience and adaptability, which are essential traits for sustaining a successful career in the competitive entertainment industry. 

These factors combined to create a foundation for her successful and varied career in film.",0.9705882352941176,5.91,42.3,7417.33,48133.33
10,How did Austin Healey's versatility as a player influence his selection for both the England national team and the British ,1,"Austin Healey's versatility as a player significantly influenced his selection for both the England national team and the British & Irish Lions. He played multiple positions, including scrum half, fly-half, fullback, and wing, which allowed coaches to utilize him in various roles depending on the team's needs. This adaptability meant that he could be used as a replacement or substitute, making him a valuable asset during matches. His ability to switch positions, such as being moved from scrum half to wing or fly-half, showcased his skill set and contributed to his selection for international competitions. His performances in these roles, particularly during key tournaments like the Six Nations and the World Cup, further solidified his place in the teams.",1.0,5.64,42.82,4601.33,43640.0
40,What political party did Alexander Hamilton Bullock belong to during his time as Governor of Massachusetts?,1,Alexander Hamilton Bullock belonged to the Republican Party during his time as Governor of Massachusetts.,0.09697196786440505,4.58,11.04,996.0,4713.33
40,What was the political party affiliation of Alexander Hamilton Bullock while he served as Governor of Massachusetts from 1851 to 1853?,2,"Alexander Hamilton Bullock served as Governor of Massachusetts from 1866 to 1869, and during that time, he was affiliated with the Republican Party. Prior to that, he was a member of the Whig Party. However, he did not serve as governor between 1851 and 1853; thus, there is no political party affiliation for him during that specific time as governor.",0.2791881675133095,4.3,15.9,2938.67,11056.0
40,What political party did Alexander Hamilton Bullock belong to during his tenure as Governor of Massachusetts from 1851 to 1853?,3,"Alexander Hamilton Bullock was a member of the Republican Party during his tenure as Governor of Massachusetts from 1866 to 1869. Prior to that, he was a member of the Whig Party.",0.2207276647028654,2.38,7.82,1880.0,7878.67
36,What was the true impact of Boccaccio's relationships on his literary career?,1,"Boccaccio's relationships had a significant impact on his literary career, influencing both his themes and writing style. His early love for a married daughter of King Robert of Naples, whom he referred to as ""Fiammetta,"" inspired many of his prose romances, including ""Il Filocolo."" This relationship not only fueled his passion for poetry but also helped him establish connections within the Neapolitan nobility, which enriched his literary environment.

Additionally, his friendship with Petrarch played a crucial role in his development as a writer. Petrarch's influence contributed to a change in Boccaccio's writing style in the 1350s, leading him to explore more complex themes, including disappointment in love and elements of misogyny, as seen in works like ""Il Teseida"" and ""Corbaccio."" These personal experiences and relationships shaped his literary output, allowing him to blend different genres and styles, ultimately making him a pivotal figure in the evolution of Italian literature.",1.0,5.52,43.75,5510.67,33100.0
1,What role has Bart Mendoza played in shaping the music scene in San Diego?,1,"Bart Mendoza has played a significant role in shaping the music scene in San Diego through various contributions as a journalist, musician, concert promoter, and record label co-founder. He has been involved in multiple bands, including Manual Scan and The Shambles, and has helped promote and book numerous events, particularly through the New Sounds music festivals and the Sounds Like San Diego series. Mendoza co-founded the indie label Blindspot Records, producing a compilation series and releasing albums from various artists. Additionally, he has written for several local and national publications, providing coverage and insights into the music community. His efforts in promoting local artists and organizing events have made him a key figure in the San Diego music landscape.",1.0,5.7,45.28,4850.67,44133.33
34,What is the title of the single co-written and produced by Emanuel Kiriakou for Jason Derulo in 2020?,1,"The title of the single co-written and produced by Emanuel Kiriakou for Jason Derulo in 2020 is ""Take You Dancing.""",0.36787944117144233,5.2,20.59,917.33,8430.67
34,What is the title of the Jason Derulo single released in 2020 that was co-written and produced by Emanuel Kiriakou?,2,"The title of the Jason Derulo single released in 2020 that was co-written and produced by Emanuel Kiriakou is ""Take You Dancing.""",0.36787944117144233,2.72,6.45,920.0,6393.33
34,What is the title of the Jason Derulo single released in 2020 that features production and co-writing by Emanuel Kiriakou?,3,"The title of the Jason Derulo single released in 2020 that features production and co-writing by Emanuel Kiriakou is ""Take You Dancing.""",0.36787944117144233,1.01,12.04,920.0,2318.67
33,What are the implications of Casanova's research on the understanding of neurodevelopmental disorders?,1,"Casanova's research has significant implications for understanding neurodevelopmental disorders, particularly autism spectrum disorders and dyslexia. His studies on brain abnormalities, specifically focusing on cortical neurocircuitry and the cell minicolumn, suggest that individuals with autism have structural differences in their brains. These differences include a higher number of cells in the minicolumns, which are narrower and more densely packed, potentially limiting the brain's ability to transmit messages effectively. This anatomical insight helps explain some of the symptoms associated with autism, as the altered structure may hinder long-range neural connections.

Additionally, his findings regarding the overactivity of the sympathetic branch of the autonomic nervous system in autistic children indicate a link between neuroanatomy and emotional regulation, particularly anxiety. This suggests that interventions like TMS (transcranial magnetic stimulation) and neurofeedback could be beneficial in addressing autonomic dysfunction related to certain dietary factors.

Overall, Casanova's work enhances the understanding of the biological underpinnings of neurodevelopmental disorders, paving the way for more targeted therapeutic approaches and interventions.",1.0,5.45,46.03,6492.0,36237.33
41,What role did Julie Walters play in the Harry Potter film series?,1,"Julie Walters played the role of Molly Weasley, the matriarch of the Weasley family, in the Harry Potter film series.",0.22313016014842982,1.64,5.01,897.33,5852.0
41,What character did Julie Walters portray in the Harry Potter film series?,2,Julie Walters portrayed Molly Weasley in the Harry Potter film series.,0.22313016014842982,1.14,4.87,885.33,5844.0
41,"What is the name of the character played by Julie Walters in the Harry Potter film series, and what role does she serve in the story?",3,Julie Walters played the character Molly Weasley in the Harry Potter film series. She serves as the matriarch of the Weasley family.,0.513417119032592,1.02,7.89,1782.67,4060.0
44,What is the title of Linda Ronstadt's first solo album released in 1969?,1,"The title of Linda Ronstadt's first solo album released in 1969 is ""Hand Sown ... Home Grown.""",0.09697196786440505,2.12,4.5,933.33,4413.33
44,"What is the title of Linda Ronstadt's debut solo album, released in 1969?",2,"The title of Linda Ronstadt's debut solo album, released in 1969, is ""Hand Sown ... Home Grown.""",0.22313016014842982,0.87,4.75,944.0,6505.33
44,"What is the title of Linda Ronstadt's first solo album, which was released in 1969 and features the hit single ""Long, Long Time""?",3,"The title of Linda Ronstadt's first solo album, which was released in 1969 and features the hit single ""Long, Long Time,"" is ""Hand Sown ... Home Grown.""",0.22313016014842982,1.17,6.15,926.67,6733.33
51,What is the birth date of Alan Eichler?,1,"Alan Eichler was born on July 17, 1944.",0.00012340980408667956,0.88,2.12,845.33,1594.67
51,"What is the birth date of Alan Eichler, the American writer and producer known for his work in film and television?",2,"Alan Eichler was born on July 17, 1944.",0.01831563888873418,2.35,3.1,845.33,2285.33
51,"""What is the birth date of Alan Eichler, the American writer and producer known for his contributions to the film and television industry?""",3,"Alan Eichler was born on July 17, 1944.",0.00012340980408667956,2.64,2.51,845.33,398.67
45,What was L,1,I don't know.,0.0,1.25,2.22,894.67,1585.33
45,"To refine your question, you might consider specifying what ""L"" refers to. Here are a few options:

1. ""What does the letter 'L' symbolize in mathematics?""
2. ""What was the significance of the character 'L' in the anime series Death Note?""
3. ""What is the meaning of 'L' in the context of a grading system?""
4. ""What was L's role in the book 'The Catcher in the Rye'?""

Choose one that aligns with the context you have in mind!",2,I don't know.,0.0,1.95,2.17,894.67,129.33
45,"Certainly! Here’s a more refined version of your question based on a specific context:

""What does the letter 'L' represent in the context of mathematical notation, particularly in geometry?"" 

Feel free to adjust the subject area or context further if needed!",3,"In the context of mathematical notation, particularly in geometry, the letter 'L' often represents a line. It can also denote length in certain contexts, but its primary use in geometry is to signify a line segment or a geometric line itself.",0.36787944117144233,1.04,10.54,1904.0,434.67
12,What factors contributed to her various career transitions?,1,"The factors that contributed to her various career transitions include personal choices and life circumstances. For example, Gwyneth Paltrow took a hiatus from her film career to raise her two children, which affected her film appearances and choices during that period. Additionally, she expressed feeling unequipped for the pressure following her Oscar win, leading to several poor film choices and a division of her career into projects she pursued for love versus those for financial reasons.

Similarly, Amber Reeves faced challenges in her civil service career due to societal expectations regarding married women, which ultimately led to her dismissal. Her desire for meaningful work and dissatisfaction with being a housewife prompted her to pursue writing and advocacy for women's rights.

Linda Ronstadt's career transitions were influenced by her exploration of different musical genres and collaborations, as well as her success in various formats, including Broadway and traditional music. Her ability to adapt and innovate within the music industry allowed her to remain a prominent figure throughout her career.

In summary, personal life choices, societal pressures, and the pursuit of passion in their respective fields were significant factors in their career transitions.",0.9714285714285714,6.61,51.93,7368.0,44261.33
49,What is the title of Christopher C. Fennell's first book published in 2008?,1,"The title of Christopher C. Fennell's first book published in 2008 is ""Crossroads and Cosmologies: Diasporas and Ethnogenesis in the New World.""",0.22313016014842982,2.17,5.46,950.67,4985.33
49,What is the title of Christopher C. Fennell's 2008 book that focuses on archaeology or historical topics?,2,"The title of Christopher C. Fennell's 2008 book that focuses on archaeology or historical topics is ""Crossroads and Cosmologies: Diasporas and Ethnogenesis in the New World.""",0.22313016014842982,1.12,4.05,956.0,5001.33
49,What is the title of Christopher C. Fennell's 2008 book that examines the archaeology of African American communities?,3,"The title of Christopher C. Fennell's 2008 book that examines the archaeology of African American communities is ""Crossroads and Cosmologies: Diasporas and Ethnogenesis in the New World.""",0.36787944117144233,1.75,4.51,957.33,3358.67
32,What was George Ogle's true impact on the political landscape of Ireland during his lifetime?,1,"George Ogle had a significant impact on the political landscape of Ireland during his lifetime, particularly as a member of the Irish House of Commons and through his involvement in various political movements. He was a prominent Tory politician who represented Wexford County from 1768 until 1796 and later Dublin City until 1804. Ogle was known for his eloquent speaking style and his strong support for legislative independence for Ireland, aligning himself with the Whig party while opposing Catholic emancipation.

His political actions included joining the Irish Volunteers in 1782, where he actively supported the movement for legislative independence. He was also involved in the Monks of St. Patrick association in 1779, which aimed to promote Irish interests. Ogle's opposition to the English government's policies, particularly regarding the regency and Catholic Relief Bill, showcased his commitment to maintaining Protestant dominance and resisting what he perceived as threats to the established church.

Despite his opposition to the Act of Union in 1800, he was returned to the united parliament in 1801, indicating his continued influence in Irish politics. His later years were marked by a retreat from active politics, but he remained a respected figure, evidenced by the statue erected in his memory at St. Patrick's Cathedral in Dublin.

Overall, Ogle's legacy includes his advocacy for Irish legislative independence, his resistance to Catholic political power, and his role in shaping the political discourse of his time, making him a notable figure in the history of Irish politics.",1.0,6.93,54.39,8610.67,59012.0
42,What impact did Malle's early experiences have on his later work?,1,"Malle's early experiences, particularly his witnessing of a Gestapo raid during World War II and the deportation of Jewish students and a teacher from his boarding school, had a profound impact on his later work. These events deeply influenced his perspective on themes of morality, collaboration, and the human condition. He addressed these experiences directly in his autobiographical film ""Au revoir les enfants"" (1987), which reflects on innocence lost and the complexities of human relationships during a time of great moral ambiguity. Additionally, his films often tackled taboo subjects and difficult moral questions, such as in ""Lacombe, Lucien"" (1974), which deals with collaboration with the Nazis in Vichy France. Overall, Malle's early life experiences shaped his narrative choices and thematic explorations throughout his career.",1.0,2.81,28.71,4885.33,37470.67
38,"How did William C. Edenborn's innovations in the wire manufacturing industry influence his subsequent ventures in the railroad sector, particularly in terms of market expansion and competition with local political figures like Huey Long?",1,"William C. Edenborn's innovations in the wire manufacturing industry, particularly his patented design for inexpensive barbed wire production, allowed him to dominate the market, controlling approximately 75% of it. This success provided him with significant financial resources, which he later leveraged to pursue diverse business interests, including railroads.

Edenborn's wealth from the wire industry enabled him to invest heavily in land and railroads, particularly in Louisiana, where he identified opportunities in the cotton and forestry sectors that were underserved by existing rail infrastructure. He established the Shreveport and Red River Valley Navigation Railroad Company and acquired over a million acres of land, which facilitated the expansion of his railroad operations.

However, his ventures in the railroad sector were not without challenges. Edenborn sought public funding to support his railroad construction, which brought him into conflict with local political figures, notably Huey Long. Long and his political family opposed Edenborn's funding pursuits, leading to a prolonged political feud. This rivalry intensified when Long became a member of the Louisiana Railroad Commission and later governor, where he pressured Edenborn to improve the maintenance of his railroad, which had been compromised in favor of expansion.

In summary, Edenborn's innovations in wire manufacturing provided the capital and market knowledge necessary for his railroad ventures, but his expansion efforts were complicated by competition with local political figures like Huey Long, who sought to influence the operational standards and funding of his railroad projects.",1.0,6.43,58.16,8588.0,66782.67
18,"How did Johan Gunnar Andersson's early research in polar regions and his role in the Swedish Antarctic Expedition influence his later contributions to Chinese archaeology, particularly in the context of his discoveries related to the Yangshao culture and the Peking Man?",1,"Johan Gunnar Andersson's early research in polar regions and his participation in the Swedish Antarctic Expedition provided him with a strong foundation in geological and paleontological methods, which he later applied to his work in Chinese archaeology. His experiences in extreme environments likely honed his skills in fieldwork and excavation techniques, essential for archaeological research.

After being invited to China as a mining adviser, Andersson utilized his geological expertise to identify and excavate significant archaeological sites. His early work in the polar regions, where he coined the term solifluction, demonstrated his ability to analyze geological formations and understand their implications for past environments. This skill was crucial when he visited Zhoukoudian and recognized the significance of the quartz he found, leading to the discovery of the Peking Man.

Furthermore, Andersson's systematic approach to research, developed during his polar studies, enabled him to conduct thorough excavations in China, including those related to the Yangshao culture. His collaboration with Chinese colleagues and his role in training the first generation of Chinese geologists facilitated the scientific investigation of previously unknown prehistoric cultures. Thus, his early research experiences directly influenced his methodologies and discoveries in Chinese archaeology, contributing to the understanding of both the Yangshao culture and the Peking Man.",1.0,6.83,62.12,7660.0,69638.67
61,What major championship did Helen Alfredsson win in 1993?,1,Helen Alfredsson won the Nabisco Dinah Shore in 1993.,0.09697196786440505,0.95,5.04,902.67,5053.33
61,What specific title did Helen Alfredsson achieve in women's professional golf during the 1993 season?,2,Helen Alfredsson won the LPGA major title at the Nabisco Dinah Shore in 1993.,0.36787944117144233,0.8,4.82,909.33,8470.67
61,"What was the title or honor that Helen Alfredsson won in women's professional golf during the 1993 season, specifically in relation to the LPGA Tour or any major tournaments?",3,"In the 1993 season, Helen Alfredsson won the LPGA major title at the Nabisco Dinah Shore.",0.09697196786440505,0.8,3.63,912.0,5136.0
16,"How did Andrei Kanchelskis's experiences in the Soviet Union and his subsequent career in England influence his playing style and adaptability in different football cultures, particularly during his time at Manchester United and Everton?",1,"Andrei Kanchelskis's experiences in the Soviet Union, particularly under the coaching of Valeriy Lobanovskyi at Dynamo Kyiv, significantly influenced his playing style. Lobanovskyi's emphasis on a 4–4–2 formation and a focus on wing play helped Kanchelskis develop as a winger, which he aspired to be after being inspired by Brazilian player Jairzinho. This foundation in a structured and tactical environment prepared him for the demands of English football, where crossing and wing play were also valued.

When Kanchelskis moved to England, he joined Manchester United, where he played a crucial role in helping the team win their first league championship in 26 years. His adaptability was evident as he transitioned from the Soviet football system to the more physical and fast-paced style of the English game. The support he received from club staff, such as interpreter George Scanlan, also aided his adjustment to life in England, allowing him to focus on his performance on the pitch.

At Everton, Kanchelskis continued to showcase his skills, further demonstrating his ability to adapt to different football cultures. His experiences in the Soviet Union, combined with his time at Manchester United, equipped him with the versatility to thrive in various playing environments, making him a valuable asset in both clubs. Overall, Kanchelskis's background and experiences contributed to his effectiveness as a player in different football cultures, allowing him to maintain a high level of performance throughout his career.",1.0,8.46,61.38,8529.33,65906.67
37,"How did Carla Ching's experiences as a teacher in both economically disadvantaged and gifted student environments influence her playwriting themes, particularly in relation to her exploration of family dynamics and personal identity in her works?",1,"Carla Ching's experiences as a teacher in both economically disadvantaged and gifted student environments significantly influenced her playwriting themes, particularly regarding family dynamics and personal identity. Working in a junior high school in East Harlem, she encountered students facing various external stresses that affected their focus and engagement. This experience likely deepened her understanding of the struggles families face, particularly in low-income situations, which is reflected in her play ""Nomad Motel,"" where characters grapple with survival and the impact of their parents' mistakes.

Conversely, teaching at Hunter College High School, where students were expected to perform at a college level, exposed her to a different set of family dynamics and pressures. This environment may have highlighted the expectations placed on children from privileged backgrounds, further informing her exploration of why parents can be hard on their kids and the complexities of love and support within families.

Ching's diverse teaching experiences allowed her to witness a range of personal identities and familial relationships, which she translates into her plays. Her focus on broad questions about family and personal identity stems from her desire to understand these dynamics, as she seeks to answer questions that resonate with her own experiences and observations in both educational settings.",1.0,6.79,64.55,6390.67,52878.67
65,What is the name of the charity founded by Jane Somerville that supports patients with congenital heart disease?,1,"The charity founded by Jane Somerville that supports patients with congenital heart disease is called ""The Somerville Foundation.""",0.22313016014842982,1.01,3.97,914.67,5685.33
65,What is the name of the charity established by Jane Somerville that specifically aids individuals with congenital heart disease?,2,"The charity established by Jane Somerville that specifically aids individuals with congenital heart disease is called ""The Somerville Foundation.""",0.09697196786440505,1.01,3.01,916.0,4268.0
65,What is the name of the charity founded by Jane Somerville that focuses on supporting individuals with congenital heart disease?,3,"The charity founded by Jane Somerville that focuses on supporting individuals with congenital heart disease is called ""The Somerville Foundation.""",0.22313016014842982,1.36,3.76,948.0,5698.67
43,What significant achievements did Lasme accomplish during his time in professional basketball?,1,"During his time in professional basketball, Stephane Lasme achieved several significant accomplishments, including:

1. **EuroLeague Best Defender**: He was named the EuroLeague Best Defender for the 2012–13 season while playing for Panathinaikos Athens.
2. **Greek League MVP and Best Defender**: He earned the Greek Basket League MVP award and the Greek League Best Defender award for the 2012–13 season.
3. **All-EuroLeague Second Team**: In May 2014, he was named to the All-EuroLeague Second Team.
4. **Eurocup Finals MVP**: While playing for Galatasaray, he was instrumental in winning the Eurocup title for the 2015–16 season and earned the Eurocup Finals MVP award.
5. **Triple-Doubles**: In the 2006–07 NCAA season, he tied an NCAA record by achieving four triple-doubles in a single season, all in scoring, rebounds, and blocks.
6. **Career Records at UMass**: He set new UMass records for career blocked shots (399), single-season blocked shots (168), and blocks per game (11).

These achievements highlight his defensive prowess and impact on both college and professional basketball.",0.9354838709677419,3.28,35.76,7618.67,52604.0
